id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc
8703768,40481.55,447,4617,7.28,Swipe Transaction,71055,Indianapolis,IN,46259,5411
7784166,40257.36111,870,1039,2.06,Swipe Transaction,50783,Waldorf,MD,20603,5411
8148569,40347.44236,47,5381,34.13,Swipe Transaction,12986,Bronx,NY,10456,7230
7564510,40201.94028,1543,3864,118.35,Swipe Transaction,53623,Sherman Oaks,CA,91403,5912
7996382,40309.99028,672,5001,14.64,Swipe Transaction,47508,Cosby,TN,37722,7230
7805557,40262.49861,743,1026,66.37,Swipe Transaction,22204,Nashville,NC,27856,5541
8626849,40462.82639,1137,3718,6.32,Swipe Transaction,49789,Hendersonville,NC,28739,5541
7671139,40228.68056,1030,2936,10.49,Swipe Transaction,75781,Vancouver,WA,98685,5411
7952831,40299.43681,1455,2960,1.11,Swipe Transaction,23481,San Diego,CA,92102,5812
7868387,40278.36667,1207,5805,32.01,Online Transaction,39021,ONLINE,ONLINE,,4784
7486596,40181.83194,637,3745,30.61,Online Transaction,39021,ONLINE,ONLINE,,4784
8178021,40354.57847,1531,2573,1.46,Swipe Transaction,14528,Trion,GA,30753,5499
8616374,40460.50069,1416,2951,488.55,Swipe Transaction,4839,Camillus,NY,13031,6300
8626027,40462.64722,380,5838,116.05,Online Transaction,73186,ONLINE,ONLINE,,4814
7550368,40198.36875,728,3421,1.56,Swipe Transaction,75781,Independence,MO,64052,5411
7855906,40275.26111,763,4993,37.62,Swipe Transaction,3316,Wynnewood,PA,19096,5912
8258289,40374.29444,1382,1110,61.03,Swipe Transaction,59935,Dallas,TX,75254,5499
8219657,40364.66111,1788,2538,14.32,Swipe Transaction,83229,Aulander,NC,27805,5411
8391152,40406.37153,1330,4579,43.87,Online Transaction,15143,ONLINE,ONLINE,,4784
8444768,40419.30833,1579,4163,6.21,Swipe Transaction,61195,Tampa,FL,33617,5541
7744479,40247.30139,1809,2114,3.87,Swipe Transaction,55060,Ashburn,VA,20147,5812
8570974,40449.50625,490,5963,85.12,Swipe Transaction,12467,San Antonio,TX,78230,5300
7753187,40249.43889,1324,5889,17.79,Swipe Transaction,57531,Sarasota,FL,34232,7542
8150141,40347.68542,1514,4679,29.37,Swipe Transaction,48618,Elyria,OH,44035,5251
7648677,40223.30417,1121,3777,118.67,Swipe Transaction,71915,Charlottesville,VA,22901,4900
7834476,40269.61944,1066,1126,100,Swipe Transaction,27092,Newtown,PA,18940,4829
7976836,40305.32431,1963,4565,5.72,Swipe Transaction,88646,Vacaville,CA,95688,5812
8321368,40389.49583,1288,2428,34.33,Swipe Transaction,96049,Poca,WV,25159,5541
8191257,40357.70972,171,1239,-99,Swipe Transaction,60600,Omaha,NE,68154,5499
7503345,40186.30139,1376,2182,43.07,Swipe Transaction,59935,Cedar Park,TX,78613,5499
8231538,40367.55208,62,2667,10.86,Swipe Transaction,68671,Auburn,CA,95602,5541
8631880,40464.28264,1193,4533,10.08,Swipe Transaction,61195,Poughkeepsie,NY,12603,5541
7499137,40185.22917,470,2896,5.89,Swipe Transaction,31495,Wewoka,OK,74884,5411
7864088,40277.26042,848,5423,35.6,Swipe Transaction,6336,Harwood,MD,20776,5310
7496944,40184.52014,400,3776,32.89,Swipe Transaction,48919,Panama City,FL,32408,5311
8566324,40448.43681,976,4501,30.59,Swipe Transaction,35025,Norwalk,CT,6854,5411
8552974,40445.22361,961,4584,33.63,Swipe Transaction,68490,Odessa,FL,33556,5813
7616975,40215.36806,1659,959,35.42,Online Transaction,16798,ONLINE,ONLINE,,4121
7494881,40183.95417,1891,1161,46.99,Swipe Transaction,75296,Daytona Beach,FL,32118,7538
8111797,40338.45556,997,5046,1.26,Swipe Transaction,14528,Chula Vista,CA,91913,5499
7532787,40193.69375,1538,3206,31.93,Online Transaction,18563,ONLINE,ONLINE,,4121
7772538,40254.34861,106,1037,5.31,Swipe Transaction,98074,Indianapolis,IN,46203,5812
8153727,40348.63889,1177,3030,33.91,Online Transaction,9932,ONLINE,ONLINE,,5311
8623920,40462.35417,291,3221,76.25,Swipe Transaction,31707,Atlanta,GA,30399,4111
8408835,40410.47917,1873,4110,56.99,Online Transaction,41122,ONLINE,ONLINE,,4784
8685168,40477.00208,1975,5957,120.82,Online Transaction,73186,ONLINE,ONLINE,,4814
8272959,40377.68403,1515,3320,11.49,Swipe Transaction,82981,Lebanon,PA,17042,5912
8104091,40336.56111,1201,16,-307,Swipe Transaction,44795,Anchorage,AK,99504,3780
8546493,40443.52847,317,5411,32.19,Swipe Transaction,60569,Macdoel,CA,96058,5300
7499294,40185.27153,1703,2969,8.88,Swipe Transaction,78312,Grand Junction,CO,81506,5912
8487019,40429.39444,1510,1257,26.28,Swipe Transaction,95892,La Mirada,CA,90638,5411
8499713,40432.47986,1237,3944,73.78,Online Transaction,4802,ONLINE,ONLINE,,4899
7852942,40274.43194,256,147,24.86,Online Transaction,18563,ONLINE,ONLINE,,4121
7587340,40207.65694,1928,2442,4.71,Swipe Transaction,6101,Ridgefield,WA,98642,5651
7767511,40252.94861,865,3832,40.69,Swipe Transaction,95855,Waynesboro,VA,22980,7538
8434214,40416.50833,190,3363,7.46,Swipe Transaction,65336,Skokie,IL,60077,5411
8481172,40427.85069,1759,4232,81.06,Swipe Transaction,50366,Oceanside,CA,92057,8011
8037248,40320.23264,14,2164,-77,Swipe Transaction,59935,Waipahu,HI,96797,5499
7948981,40298.4,859,233,53.38,Online Transaction,39021,ONLINE,ONLINE,,4784
8728551,40487.44861,557,5570,167.26,Swipe Transaction,82876,Inglewood,CA,90303,7996
8073435,40329.20278,1677,4969,11.03,Online Transaction,47399,ONLINE,ONLINE,,5815
7477840,40179.60694,782,4169,60,Swipe Transaction,43293,Defiance,OH,43512,5499
7934043,40294.5625,1727,5982,73,Swipe Transaction,59935,Columbia,SC,29229,5499
7881407,40281.48056,1077,2539,1.76,Online Transaction,18563,ONLINE,ONLINE,,4121
7612537,40214.14861,0,4639,41.12,Swipe Transaction,29219,Scarborough,ME,4074,4900
8287733,40381.36389,460,3805,8.44,Swipe Transaction,43293,Spooner,WI,54801,5499
8684168,40476.68264,583,3326,21.75,Swipe Transaction,65505,Aurora,IL,60505,5912
7908002,40288.29375,1240,3876,17.17,Swipe Transaction,48618,Newcomerstown,OH,43832,5251
8210047,40362.49306,1106,2183,5.84,Swipe Transaction,35451,Miami,FL,33156,5812
7689101,40233.35486,914,5835,-51,Swipe Transaction,59935,Wichita,KS,67212,5499
8481490,40427.96319,473,5099,7.7,Swipe Transaction,43580,Detroit,MI,48235,5912
7716360,40240.26667,746,958,13.34,Swipe Transaction,88413,Brooklyn,NY,11212,5300
7479751,40180.27708,1712,3291,6.44,Swipe Transaction,19964,Dallas,TX,75238,5311
8692390,40478.65417,1763,4486,37.42,Swipe Transaction,19756,Minneapolis,MN,55429,7832
8324546,40390.38403,1540,3496,15.24,Online Transaction,39021,ONLINE,ONLINE,,4784
7955236,40299.925,1750,3714,189.86,Online Transaction,73186,ONLINE,ONLINE,,4814
7780616,40256.3875,379,2019,111.33,Swipe Transaction,70903,Miami,FL,33193,4111
8194396,40358.54375,837,160,63.31,Swipe Transaction,83229,Mount Clare,WV,26408,5411
7950724,40298.68889,604,3434,27.12,Swipe Transaction,90410,Stevensville,MD,21666,7832
7979570,40305.84653,1619,3015,28.42,Swipe Transaction,30055,Plano,TX,75094,7832
7823219,40266.84792,1969,4231,0.85,Swipe Transaction,14528,Troy,IL,62294,5499
7828285,40268.31736,218,2197,21.71,Swipe Transaction,31893,Union City,NJ,7087,5311
8051141,40323.51667,631,2818,6.38,Swipe Transaction,22204,Oklahoma City,OK,73159,5541
8631428,40463.97014,1895,1090,9.09,Swipe Transaction,70326,Barnegat,NJ,8005,5812
8597199,40455.70833,354,1168,61.9,Swipe Transaction,61195,Colorado Springs,CO,80918,5541
8016310,40314.91319,1246,5812,39.33,Swipe Transaction,86410,Mobile,AL,36693,5211
7894085,40284.61389,668,5015,1.93,Swipe Transaction,86438,Birmingham,AL,35211,5499
8552335,40444.82153,467,4278,3.08,Swipe Transaction,60569,Chattanooga,TN,37421,5300
8304994,40385.48819,1517,72,29.64,Swipe Transaction,35451,Shanghai,China,,5812
8050507,40323.42361,1519,1020,2.9,Swipe Transaction,58577,Laurel,MT,59044,5411
8177868,40354.55417,421,2177,93,Swipe Transaction,50867,Cedar Rapids,IA,52405,5541
7643725,40221.77014,126,5497,36.76,Swipe Transaction,30055,Drasco,AR,72530,7832
7641293,40221.32778,1776,4938,57.27,Online Transaction,88459,ONLINE,ONLINE,,5311
8493644,40430.74236,976,3455,35.34,Swipe Transaction,61195,Norwalk,CT,6854,5541
8415394,40412.19931,1759,4232,3.18,Swipe Transaction,20519,Oceanside,CA,92057,5942
7827989,40268.27014,708,5165,186,Swipe Transaction,92487,Guatamala City,Guatemala,,7011
8011275,40313.69028,1243,3047,53,Swipe Transaction,61195,Conyers,GA,30094,5541
7857866,40275.55625,122,2447,5.13,Swipe Transaction,68671,Springfield,MO,65802,5541
8530187,40439.63958,275,63,56.62,Swipe Transaction,69207,Seabrook,TX,77586,7230
8581584,40451.87847,1741,2595,222,Online Transaction,90999,ONLINE,ONLINE,,4722
8041721,40321.35,335,5131,22.87,Swipe Transaction,20561,Palm Beach Gardens,FL,33410,5912
8285259,40380.62639,1541,3253,89.04,Swipe Transaction,98374,Clinton,TN,37717,5411
7713328,40239.4375,1577,3437,-63,Swipe Transaction,59935,Sarasota,FL,34243,5499
8514724,40435.88542,1587,3034,288,Online Transaction,70268,ONLINE,ONLINE,,4722
8493580,40430.72639,1985,4781,2.14,Swipe Transaction,14528,Alpharetta,GA,30022,5499
8541035,40442.35208,1873,4110,30.04,Swipe Transaction,68671,El Paso,TX,79902,5541
8565739,40448.34931,996,3310,7.25,Swipe Transaction,50470,Hollywood,FL,33024,5912
8043067,40321.55069,1684,94,17.01,Swipe Transaction,72274,Bean Station,TN,37708,7230
8525494,40438.53194,156,4604,8.96,Swipe Transaction,88646,Fontana,CA,92335,5812
8506736,40434.26111,1859,2241,35.55,Swipe Transaction,11468,Middletown,NY,10940,5970
8140409,40345.43681,1031,2565,10.74,Swipe Transaction,75781,Elizabeth,CO,80107,5411
8009023,40313.32014,1853,1034,1.22,Swipe Transaction,14459,Jesup,IA,50648,5812
7869112,40278.49167,1987,3668,-115,Swipe Transaction,92822,Phoenix,AZ,85016,3395
7952136,40299.30417,547,5526,63.94,Swipe Transaction,50822,Cleveland,MO,64734,5310
8720726,40485.52639,208,4980,65,Swipe Transaction,43293,Bothell,WA,98021,5499
7483226,40181.24514,1073,2547,21.01,Swipe Transaction,18215,Fort Wayne,IN,46805,5719
8393965,40406.82222,639,5016,1.23,Swipe Transaction,14528,Sandusky,OH,44870,5499
7610170,40213.49375,563,1060,92.3,Swipe Transaction,13523,Exton,PA,19341,5310
7939324,40295.82292,918,2175,22.85,Online Transaction,88459,ONLINE,ONLINE,,5311
7538776,40195.42361,1031,3002,11.18,Swipe Transaction,96049,Bennett,CO,80102,5541
8634633,40464.67361,1028,139,159.49,Swipe Transaction,25206,Chicago,IL,60622,5300
8306426,40385.70417,138,2807,5.87,Swipe Transaction,53894,Marion Center,PA,15759,5411
7724463,40242.14375,1096,3012,207.26,Swipe Transaction,57133,Waianae,HI,96792,3730
7730530,40243.66458,1788,2538,15.22,Swipe Transaction,41184,Hammond,LA,70403,5310
8497017,40431.66458,1394,3468,14.25,Swipe Transaction,25887,Saint Louis,MO,63129,5814
7999400,40310.65139,1635,115,40.37,Online Transaction,9932,ONLINE,ONLINE,,5311
8308858,40386.45694,776,5859,-447,Swipe Transaction,44795,Anchorage,AK,99504,3780
8711993,40483.49097,1138,2122,37.23,Online Transaction,39021,ONLINE,ONLINE,,4784
8253529,40372.93333,1098,4626,3,Swipe Transaction,81536,Marcus,IA,51035,5310
7543301,40196.49167,1190,5358,44.19,Online Transaction,39021,ONLINE,ONLINE,,4784
8711355,40483.40486,1519,1020,2.53,Swipe Transaction,75781,Billings,MT,59101,5411
8616294,40460.48958,1551,1114,60,Swipe Transaction,27092,New Berlin,IL,62670,4829
8513125,40435.55486,909,2583,36.87,Swipe Transaction,19063,Olympia,WA,98516,7230
8385347,40404.83264,870,3257,52.92,Swipe Transaction,54759,Las Vegas,NV,89183,5812
7640281,40220.82639,1595,2429,29.46,Swipe Transaction,66428,Bronx,NY,10463,4121
7681549,40231.44306,421,2177,11.3,Swipe Transaction,59397,Cedar Rapids,IA,52405,5812
8569141,40449.20903,526,5917,22.6,Swipe Transaction,15544,Montreal,Canada,,4121
8243285,40370.53264,1613,5519,74,Swipe Transaction,59935,Farmington,ME,4938,5499
7596451,40210.26181,571,5960,2.18,Swipe Transaction,60600,Martinsburg,WV,25401,5499
7790594,40258.72014,1523,2262,26.9,Swipe Transaction,98374,Greensboro,NC,27425,5411
8380792,40403.67431,1956,2451,84.94,Swipe Transaction,23813,Grand Terrace,CA,92313,7922
7692015,40233.88681,1334,3761,32.65,Swipe Transaction,93655,Tonawanda,NY,14150,5813
8267555,40376.49444,403,4580,20,Swipe Transaction,27092,Pittsburg,TX,75686,4829
8107063,40337.37778,1783,4655,1.75,Swipe Transaction,50867,Oakland,CA,94606,5541
7488224,40182.40833,327,4170,65.58,Online Transaction,88459,ONLINE,ONLINE,,5311
8444315,40419.18056,1413,2255,1.84,Swipe Transaction,46284,Cannelburg,IN,47519,5411
7617398,40215.44792,721,3361,1.27,Swipe Transaction,61195,Miami,FL,33175,5541
7582944,40206.53542,933,4997,3.89,Swipe Transaction,50783,Tulsa,OK,74127,5411
7928966,40293.41319,1888,1169,74.53,Swipe Transaction,59935,Saint Louis,MO,63122,5499
8722823,40485.97153,845,5943,236.87,Online Transaction,87530,ONLINE,ONLINE,,4900
8073617,40329.26736,1670,5809,3.23,Swipe Transaction,75781,Long Beach,CA,90808,5411
7938570,40295.65208,1941,2030,27.63,Swipe Transaction,46965,Celeste,TX,75423,7538
7888370,40283.30347,1424,4710,32.88,Swipe Transaction,26810,Sedona,AZ,86351,5541
7599679,40210.78889,1028,139,118.65,Swipe Transaction,9911,Chicago,IL,60622,4900
7886445,40282.62014,872,5064,-93,Swipe Transaction,49789,Maywood,IL,60153,5541
8041942,40321.38194,278,2518,27.87,Swipe Transaction,39153,Houston,TX,77056,7230
8126453,40342.09306,858,2633,2.15,Swipe Transaction,20519,Kyle,TX,78640,5942
8184521,40356.34861,32,1087,52,Swipe Transaction,59935,Greensburg,PA,15601,5499
8464216,40423.66806,1551,2988,152.77,Swipe Transaction,83661,Lincoln,IL,62656,5300
7944554,40297.31597,373,261,33.34,Swipe Transaction,48251,Grabill,IN,46741,5310
8378446,40403.28056,329,3069,95.72,Swipe Transaction,20083,Carpinteria,CA,93014,5912
7616146,40214.95764,153,1028,93.49,Swipe Transaction,88228,Flagstaff,AZ,86004,4900
8034515,40319.42986,84,3417,64.18,Swipe Transaction,31707,Grantville,GA,30220,4111
8538755,40441.63681,1622,2877,196.25,Swipe Transaction,25938,Canton,MA,2021,8021
7753760,40249.53333,432,4301,21.65,Swipe Transaction,34506,Newland,NC,28657,5261
8150514,40347.77222,37,1230,34.48,Swipe Transaction,28174,Hannibal,NY,13074,7230
8310722,40386.76875,27,5383,24.65,Swipe Transaction,98222,Brandon,MS,39042,5310
8131809,40343.39444,962,1217,307.11,Swipe Transaction,87663,Green Bay,WI,54302,8011
7649265,40223.39514,563,1060,4.3,Swipe Transaction,59397,Exton,PA,19341,5812
7745402,40247.43958,1517,2985,216.36,Online Transaction,73186,ONLINE,ONLINE,,4814
8362820,40399.45903,1600,5050,23.99,Swipe Transaction,93271,Brownwood,TX,76801,5411
7751821,40248.89236,14,2164,211.67,Swipe Transaction,535,Waipahu,HI,96797,6300
7482648,40180.84653,1009,154,11.66,Swipe Transaction,92746,Bakersville,NC,28705,5921
7506714,40187.19306,1451,3790,78.03,Swipe Transaction,50867,Revere,MA,2151,5541
8354539,40397.49028,230,5893,27.44,Swipe Transaction,87358,Baton Rouge,LA,70815,5813
7841207,40271.52153,1193,5962,25.67,Swipe Transaction,18419,Poughkeepsie,NY,12603,4121
8680863,40475.93681,1604,2207,152.19,Online Transaction,17976,ONLINE,ONLINE,,4900
7706991,40237.70417,1183,2858,1.88,Swipe Transaction,11468,Vincennes,IN,47591,5970
8444853,40419.32153,605,212,3.59,Swipe Transaction,20519,Brooklyn,NY,11212,5942
8336341,40393.24444,1008,2592,1.18,Swipe Transaction,88646,Chicago,IL,60630,5812
7717538,40240.44306,847,5107,14.24,Swipe Transaction,19170,Mcloud,OK,74851,7832
8445569,40419.42222,1079,2842,52.34,Online Transaction,65881,ONLINE,ONLINE,,5311
7827886,40268.25139,1871,2430,-63,Swipe Transaction,43293,Albuquerque,NM,87121,5499
8539249,40441.71667,1586,1122,74.45,Swipe Transaction,95767,Valley Stream,NY,11580,5812
8322119,40389.61319,914,5835,1.53,Swipe Transaction,14528,Paris,France,,5499
7884898,40282.39236,1888,1169,-76,Swipe Transaction,26810,Farmington,MN,55024,5541
7588877,40208.29097,1376,2182,12.33,Swipe Transaction,26810,Cedar Park,TX,78613,5541
8269376,40376.83681,1802,5836,162.3,Swipe Transaction,60569,Somerset,NJ,8873,5300
7968669,40303.33958,1393,3018,2.51,Swipe Transaction,50783,Battle Creek,NE,68715,5411
7555945,40199.60139,1357,4611,-56,Swipe Transaction,61195,Tacoma,WA,98404,5541
8372799,40401.66736,872,4132,80,Swipe Transaction,27092,Maywood,IL,60153,4829
8213490,40363.39236,511,2212,8.24,Swipe Transaction,75781,Tucson,AZ,85711,5411
7498364,40184.77361,114,3398,2.36,Swipe Transaction,61195,North Hollywood,CA,91606,5541
8014769,40314.56875,1781,3032,87.92,Swipe Transaction,36934,Poland,NY,13431,7538
7927931,40293.26389,699,3875,14.59,Swipe Transaction,66309,Riverside,IA,52327,5651
8265078,40375.72569,84,2580,21.88,Swipe Transaction,5660,Lansing,NC,28643,5211
8093002,40333.76042,1364,2411,28.45,Swipe Transaction,32606,Keller,TX,76248,7832
8670546,40473.50139,335,5131,201.9,Online Transaction,87530,ONLINE,ONLINE,,4900
7754636,40249.67292,1046,9,80.11,Swipe Transaction,70659,Philadelphia,PA,19145,7995
7824613,40267.375,1208,2449,9.68,Swipe Transaction,50783,Mechanicsburg,PA,17050,5411
8720300,40485.46597,285,5747,9.73,Swipe Transaction,51990,Watsonville,CA,95076,5812
8017922,40315.42639,132,5513,-91,Swipe Transaction,22204,Bradenton,FL,34207,5541
7744862,40247.36042,462,76,24.59,Online Transaction,77020,ONLINE,ONLINE,,5816
8514883,40435.93194,1551,2988,65.2,Swipe Transaction,75936,Mattapan,MA,2126,5814
8044226,40321.72986,1575,5582,239.84,Swipe Transaction,19964,Sarasota,FL,34230,5311
8619548,40461.34653,106,1037,6.05,Swipe Transaction,30928,Indianapolis,IN,46203,5541
8679802,40475.65833,1530,1179,82,Swipe Transaction,61195,Keller,TX,76248,5541
7693018,40234.32569,743,1026,30.53,Swipe Transaction,20561,Greenville,NC,27858,5912
8486360,40429.30139,552,3275,65.49,Swipe Transaction,26810,Gainesville,FL,32608,5541
7645706,40222.46528,940,2047,7.71,Swipe Transaction,53007,Key West,FL,33040,5411
7641028,40221.27083,997,5825,38.36,Swipe Transaction,83070,Chula Vista,CA,91913,4121
7810785,40263.76806,37,1183,48.67,Swipe Transaction,28174,Hannibal,NY,13074,7230
7667820,40227.76736,1096,3012,93,Swipe Transaction,61195,Syracuse,NY,13224,5541
7513017,40188.63194,614,4753,9.23,Swipe Transaction,33334,Concord,NC,28025,5411
8485546,40428.87847,951,2032,18.45,Swipe Transaction,77668,Compton,CA,90222,4121
8479562,40427.54792,1969,5549,21.85,Swipe Transaction,66742,Bradenton,FL,34212,4121
8290612,40381.83333,219,4609,23.21,Swipe Transaction,32175,Prescott,MI,48756,7538
7553060,40198.8625,280,2959,81.09,Swipe Transaction,21821,Richmond,CA,94804,5411
7786946,40257.91667,461,1209,29.22,Swipe Transaction,62911,Canton,MI,48188,5211
8339503,40393.69931,1313,4183,70.17,Swipe Transaction,12639,Russellton,PA,15076,5300
7552052,40198.62639,300,3814,-80,Swipe Transaction,50867,Monroe,CT,6468,5541
8625004,40462.49931,543,4708,98,Swipe Transaction,43293,Creswell,OR,97426,5499
8183174,40355.85208,1130,2446,81.75,Swipe Transaction,58332,Federal Way,WA,98003,5300
8618435,40460.89514,1969,4231,74.24,Swipe Transaction,42421,Norman,OK,73069,5651
7625585,40217.43403,1323,2980,80,Swipe Transaction,27092,Clovis,NM,88101,4829
8478571,40427.41319,1897,3690,6.52,Swipe Transaction,50783,Huntington Station,NY,11746,5411
8461717,40423.31667,1781,3032,3.94,Swipe Transaction,72351,Palatine Bridge,NY,13428,5541
8103402,40336.46875,1936,3006,22.19,Online Transaction,18563,ONLINE,ONLINE,,4121
7819687,40266.26181,1315,2556,62.41,Swipe Transaction,60569,Fenton,MO,63026,5300
8505687,40433.75,1091,3507,-51,Swipe Transaction,59935,Baltimore,MD,21224,5499
7859996,40276.26736,394,4717,80,Swipe Transaction,27092,Caldwell,NJ,7006,4829
8098354,40335.34792,1084,5987,-270,Swipe Transaction,3558,Moses Lake,WA,98837,3640
8443765,40418.85764,84,5750,44.67,Swipe Transaction,79927,Lenoir,NC,28645,5912
8153091,40348.53889,1989,2984,0.46,Swipe Transaction,24179,Hyattsville,MD,20787,5411
8155075,40348.96944,1340,2954,157.06,Swipe Transaction,23449,Houston,TX,77064,5411
7981834,40306.54236,211,4746,91.34,Swipe Transaction,60569,Lake Havasu City,AZ,86404,5300
8545316,40443.36319,419,3792,2.35,Swipe Transaction,75781,Atwater,CA,95301,5411
7514488,40189.22361,744,4158,-94,Swipe Transaction,61195,Miami,FL,33196,5541
